25	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
26	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
27	19	19	19	112	19	19	19	112	19	19	19	112	19	19	19	19	11	11	12	14	11	12	13	15	11	11	13	14	11	11	12	13	
28	111	111	111	142	111	111	111	142	112	111	111	111	112	112	112	111	15	15	15	15	15	15	15	15	15	15	15	15	13	14	15	15	
29	0	2	35	35	112	0	35	35	112	0	35	35	112	112	0	35	13	12	11	11	14	12	11	11	14	13	12	11	15	14	13	11	
30	35	35	2	0	35	35	35	0	35	35	35	0	35	35	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
31	19	19	19	19	19	19	19	19	0	2	19	19	0	0	2	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
32	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
33	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
34	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
35	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
36	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
37	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
38	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
39	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
40	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
41	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
42	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
43	19	19	19	35	19	19	0	35	19	2	35	35	19	35	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
44	35	35	35	35	35	35	35	35	35	35	35	0	35	35	0	54	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
45	0	0	0	0	0	0	0	2	0	0	0	0	54	72	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
46	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
47	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
48	0	0	0	35	0	0	0	35	0	0	35	35	0	0	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
49	35	35	35	35	35	35	35	0	35	35	0	0	35	35	0	0	11	11	11	11	11	11	11	11	11	11	11	12	11	11	11	12	
50	0	112	112	112	0	112	112	112	0	112	112	112	112	112	112	112	12	14	15	14	13	15	15	15	14	15	15	15	14	15	15	15	
51	112	3	3	3	112	3	3	3	112	3	3	3	112	3	3	3	13	11	11	11	14	12	11	11	14	12	11	11	13	11	11	11	
52	3	3	3	3	3	3	3	3	3	2	3	2	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
53	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
54	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
55	3	3	3	3	2	3	3	3	3	3	3	2	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
56	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
57	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
58	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
59	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
60	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	
62	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	
63	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	2	3	3	4	2	3	3	4	2	3	3	4	2	3	3	4	
64	15	15	157	2	15	15	157	2	15	15	157	15	15	15	157	2	4	5	7	7	4	5	7	7	4	5	7	7	5	5	7	7	
65	15	2	2	0	15	2	2	0	15	2	2	0	15	2	2	0	7	7	8	8	7	7	8	8	7	7	8	8	7	7	8	8	
66	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	9	9	10	9	9	9	10	9	9	9	10	9	9	9	10	
67	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	10	10	10	11	10	10	10	11	10	10	10	11	10	10	10	11	
68	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
69	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
70	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	90	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
71	0	21	0	0	0	21	21	0	90	90	21	0	98	90	21	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
72	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
75	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
76	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
77	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
78	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
79	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
80	0	112	111	111	0	112	111	111	0	112	111	111	0	112	111	111	12	14	15	15	12	14	15	15	12	14	15	15	12	14	15	15	
81	111	112	0	19	111	112	0	19	111	112	0	19	111	112	0	19	15	14	12	11	15	14	12	11	15	14	12	11	15	13	12	11	
82	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
83	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
84	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
85	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
86	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
87	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
88	19	19	112	111	19	19	112	112	19	19	19	112	19	19	19	112	12	13	14	15	11	12	14	15	11	12	13	14	11	11	12	14	
89	111	112	112	0	111	111	112	0	111	111	112	112	112	111	111	112	15	15	13	12	15	15	14	12	15	15	14	13	15	15	15	14	
90	35	35	35	35	2	35	35	35	0	35	35	35	112	0	35	35	11	11	11	11	11	11	11	11	11	11	11	11	13	12	11	11	
91	35	0	0	19	35	35	0	0	35	35	0	0	35	35	35	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
92	19	19	19	19	19	19	19	19	0	2	19	19	2	0	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
93	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
94	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
95	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
96	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
97	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
98	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
99	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
100	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
101	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
102	19	19	19	19	19	19	19	0	19	19	0	35	19	19	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
103	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
104	35	35	0	72	35	0	54	54	2	2	63	48	2	72	54	48	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
105	48	54	54	72	48	48	48	54	48	48	48	72	48	48	63	54	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
106	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
107	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
108	0	0	35	35	0	35	35	35	0	35	35	35	0	35	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
109	35	35	0	0	35	35	0	0	35	0	0	112	35	0	0	112	11	11	11	13	11	11	12	14	11	11	12	13	11	11	13	14	
110	112	112	112	112	112	112	112	112	112	112	112	3	112	112	112	3	14	15	15	14	15	15	15	13	15	15	14	12	15	15	14	12	
111	112	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
112	3	3	2	3	2	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
113	3	3	3	3	2	3	3	3	3	3	3	2	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
114	3	2	3	3	2	30	2	3	30	10	30	2	2	30	2	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
115	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
116	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
117	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
118	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
119	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
120	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	
122	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	1	1	2	2	1	1	2	2	1	1	2	2	1	1	2	2	
123	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	2	3	4	4	3	3	4	4	3	3	4	4	3	3	4	4	
124	15	15	157	2	15	15	157	2	15	15	157	15	15	15	157	15	5	5	7	7	5	5	7	7	5	5	7	7	5	6	7	7	
125	2	2	2	2	15	0	2	2	2	0	0	2	2	0	0	0	7	7	8	8	7	7	8	8	7	7	8	8	7	8	8	9	
126	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	9	9	10	9	9	10	10	9	9	10	10	9	9	10	10	
127	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	10	10	10	11	10	10	10	11	10	10	10	11	10	10	10	11	
128	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
129	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
130	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
131	90	90	21	21	0	0	0	21	0	0	0	21	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
132	0	0	0	2	0	0	0	0	21	0	0	0	21	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
133	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
138	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
140	0	112	111	111	0	112	111	111	0	112	111	111	0	112	111	111	12	14	15	15	12	13	15	15	11	13	15	15	11	13	15	15	
141	111	112	0	19	111	112	0	19	111	112	0	19	111	112	0	19	15	13	11	11	15	13	11	11	15	13	11	11	15	14	12	11	
142	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
143	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
144	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
145	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
146	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
147	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
148	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	12	13	11	11	11	12	11	11	11	11	11	11	11	11	
149	112	112	111	111	19	112	111	111	19	112	112	111	19	19	112	111	15	15	15	15	13	14	15	15	12	14	15	15	12	13	15	15	
150	112	112	2	35	111	112	0	35	111	112	112	0	111	111	112	0	14	12	11	11	15	13	12	11	15	14	13	12	15	15	14	13	
151	35	35	35	35	35	35	35	35	35	35	35	35	0	35	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
152	0	2	0	19	35	0	0	19	35	35	0	0	35	35	35	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
153	19	19	19	19	19	19	19	19	19	19	19	19	0	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
154	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
155	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
156	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
157	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
158	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
159	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
160	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
161	19	19	19	19	19	19	19	2	19	19	19	0	19	19	0	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
162	19	0	35	35	0	35	35	35	35	35	35	35	35	35	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
163	35	35	35	0	35	35	0	0	35	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
164	0	54	48	48	0	54	72	54	0	0	0	54	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
165	48	48	54	2	48	72	54	0	72	54	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
166	2	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
167	0	0	106	0	2	0	0	0	2	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
168	0	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
169	35	0	0	112	0	0	112	112	0	0	112	112	0	112	112	112	11	11	13	15	11	12	14	15	11	12	14	15	12	14	15	15	
170	112	112	112	3	112	112	3	3	112	112	3	3	112	112	3	3	15	15	13	12	15	15	13	11	15	14	13	11	15	13	11	11	
171	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
172	3	2	3	3	3	3	3	3	3	3	3	3	3	2	3	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
173	3	3	3	3	3	2	3	3	3	3	2	3	3	3	2	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
174	3	2	3	3	3	3	3	3	3	3	3	3	2	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
175	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
176	3	2	3	3	3	3	2	3	3	3	3	3	3	2	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
177	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
178	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
179	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
180	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181	6	15	15	15	6	15	15	15	6	15	15	15	6	15	15	15	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	
182	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	1	1	2	2	1	2	2	2	1	2	2	3	1	2	2	3	
183	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	3	3	4	4	3	3	4	4	3	4	4	5	3	4	4	5	
184	15	15	157	2	15	15	157	2	15	15	157	2	15	15	157	2	5	6	7	7	5	6	7	7	5	6	7	7	5	6	7	7	
185	2	0	0	0	15	0	0	0	15	0	0	0	2	2	0	0	7	8	8	9	7	8	8	9	7	8	8	9	7	8	8	9	
186	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	9	10	10	9	9	10	10	9	9	10	10	9	9	10	10	
187	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	10	11	10	10	11	11	10	10	11	11	10	10	11	11	
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
189	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
190	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
192	21	0	0	0	21	21	0	0	0	21	0	0	0	21	90	90	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
193	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
194	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
195	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
196	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
198	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
200	0	112	111	111	0	112	111	111	0	112	111	111	0	112	111	111	12	14	15	15	13	14	15	15	13	15	15	15	13	15	15	15	
201	111	112	0	19	111	112	0	19	111	112	0	19	111	112	0	19	15	14	12	11	15	14	12	11	15	14	12	11	15	14	12	11	
202	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
203	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
204	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
205	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
206	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	
